"taxon","log_ratio_effect","se_mean","p_value","p_adj_BH"
"Mycoplasma anserisalpingitidis",-0.27823300738189,5.00796892409059,0.871522097357384,1
"Treponema socranskii",-0.298522632176625,4.01529886286562,0.871535761743726,1
"Granulibacter bethesdensis",-0.430943438456945,2.88907963687819,0.871684506192952,1
"Kordia antarctica",0.273467335172581,5.6813723678342,0.871952598658809,1
"Flavobacterium sediminis",0.296452557514266,4.41551960525333,0.871973997775789,1
"uncultured Sporomusa sp.",0.105869374279383,3.70249638438963,0.871990369247262,1
"Bradyrhizobium elkanii",-0.10692141299103,5.01253805626809,0.87207491376816,1
"Bacteroides humanifaecis",0.345129020952282,2.41803797014274,0.872179918217449,1
"Alteromonas sp. RKMC-009",0.238695383616489,5.36983986280877,0.872459026458083,1
"Bacteriovorax stolpii",-0.188834048439493,3.80954789171397,0.872579229016323,1
"Syntrophus aciditrophicus",-0.142907899583934,3.75078947359471,0.872599801888295,1
"Duganella dendranthematis",0.440256508021787,4.65021269012595,0.872745665438982,1
"Hypericibacter terrae",0.096593567326319,3.55577717478086,0.872774201976006,1
"Stigmatella aurantiaca",0.0593038532745421,3.74726945552181,0.872862533972343,1
"Rathayibacter tritici",-0.356176481233826,4.45249318771889,0.872862761375511,1
"Eggerthella sp. YY7918",0.194633102177061,1.82403903589106,0.872992119794144,1
"Azospirillum sp. TSH100",0.491251256460497,5.09816780356101,0.873004421752764,1
"Chromobacterium paludis",-0.0492330572748262,4.5308420030535,0.87304890925355,1
"Sphingobium sp. Cam5-1",0.200036241040806,5.37425804777769,0.87305362478904,1
"Halobacterium litoreum",0.125893969459919,5.05610174837046,0.873281380179289,1
"Thermus thermophilus",0.0230809103709851,3.77584684162302,0.873296351611234,1
"Shewanella rhizosphaerae",-0.207881173487173,3.88973150833335,0.873397658370568,1
"Gephyromycinifex aptenodytis",0.0551088784036483,3.63784506125589,0.873411963982464,1
"Dialister pneumosintes",-0.749017464378755,5.81434441604832,0.873448300995692,1
"Megamonas funiformis",0.498694408705155,3.22648125712577,0.873498848516073,1
"Shewanella psychromarinicola",-0.214910306985617,5.26191748852418,0.873656283428314,1
"Roseburia rectibacter",-0.0598637569990547,1.34141965342505,0.873661417670867,1
"Thermus aquaticus",-0.317045791435359,4.22571132125795,0.873781845982661,1
"Veillonella atypica",0.082942155070617,3.24430621647617,0.874022065579806,1
"Bordetella trematum",-0.115533283815773,3.47387765596461,0.874063119224393,1
"Crateriforma conspicua",0.0641039702720856,3.7079658645305,0.874109850016838,1
"Sphingobacterium sp.",-0.0972986565607088,4.8725374585475,0.874342545829354,1
"Actinomyces procaprae",0.601477878197622,6.4999450569586,0.874428451661299,1
"Arachidicoccus sp. BS20",-0.0958828649659371,4.90052154308338,0.874611309610526,1
"Basfia succiniciproducens",-0.149059561928412,4.65370515041434,0.874651986817941,1
"Cytophaga hutchinsonii",0.182546261608494,5.44908886648644,0.874737510055168,1
"Paenibacillus sp. BIHB 4019",-0.101387366176267,3.63033814689009,0.874807962942527,1
"Vibrio sp. J383",0.279185656494873,5.66772109656944,0.87481893611223,1
"Ewingella americana",-0.0559534932749663,3.32076839223039,0.874877665660815,1
"Flavobacterium psychrotrophum",0.437100806018745,6.1073082173072,0.874969932346945,1
"Microbacterium sp. 10M-3C3",-0.31047239340485,5.760713473803,0.875011093521687,1
"Candidatus Karelsulcia muelleri",0.0582986339145391,4.99392065981954,0.87523425887458,1
"Treponema brennaborense",-0.330766189279324,4.29105874899127,0.875291132092923,1
"Sporosarcina thermotolerans",-0.136753219267503,4.96609066736627,0.875292051637286,1
"Clavibacter capsici",0.0807525266862002,3.76349860173245,0.875322760827964,1
"Hydrogenibacillus sp. N12",0.0348864453203552,3.53680807954728,0.875394438014836,1
"Kaistia sp. 32K",-0.310483995481923,4.26300131142314,0.875453465584227,1
"Sphingobacterium sp. ML3W",0.0904937691766157,5.01868138017087,0.875516010704498,1
"Mycolicibacterium brumae",0.0737884784784748,4.9410911416228,0.875517957998381,1
"Paenimyroides cloacae",-0.25913359689554,5.44348025933094,0.875552888432949,1
"Dechloromonas sp. A34",-0.446492061832673,3.01470942040503,0.875569430211722,1
"Aliivibrio fischeri",-0.0511358966767544,3.39550737171807,0.875725579430004,1
"Streptomyces sp. T12",0.0547037523023592,3.61831264479647,0.875771039317241,1
"Ferrovum myxofaciens",-0.287590598566823,4.13207895016116,0.875881882843987,1
"Candidatus Mycoplasma mahonii",-0.100443508343749,3.22384243188642,0.87593278953539,1
"Agrobacterium sp. T29",0.0849690123713501,4.7899611221872,0.875954823310209,1
"Mucilaginibacter jinjuensis",-0.119255706212883,3.45455310431866,0.876018643417426,1
"Segniliparus rotundus",0.075186588748926,4.88981883131096,0.876316449922699,1
"Prochlorococcus marinus",-0.411669470690205,4.84624822146422,0.876339661375685,1
"Tsukamurella pulmonis",0.083596331776454,5.08678005803582,0.876516533401507,1
"Nocardioides daphniae",0.0889410804057945,5.07387084472312,0.876673250654977,1
"Anaeromyxobacter sp. K",-0.257860921486122,5.04719866880778,0.87672625562688,1
"Vallitalea pronyensis",-0.0532451331195048,3.48661806919348,0.876750004940657,1
"Fibrobacter succinogenes",-0.328346639048397,4.55406275670707,0.876852463155636,1
"Methylophilus sp. TWE2",0.60115332307461,5.45421211170651,0.876894731065029,1
"Venatoribacter cucullus",0.697489906076752,5.90692465533023,0.876952371592439,1
"Duffyella gerundensis",-0.0587445922559085,4.89067340727109,0.877026935409523,1
"Mycetocola spongiae",0.337996676353129,4.32143608853889,0.877027026935595,1
"Streptomyces xanthophaeus",0.000871780159805519,3.63317442931806,0.87711014210746,1
"Gibbsiella quercinecans",-0.127111747550117,3.46754525370056,0.87728245046425,1
"Flavivirga eckloniae",-0.0622700003865124,4.85450155586814,0.877299588795956,1
"Sphingomonas sp. LHG3406-1",0.157475965327844,5.43057807107682,0.877314475111445,1
"Glutamicibacter protophormiae",0.0599854424185155,4.94103014053153,0.877321082089244,1
"Cereibacter sphaeroides",-0.485616092354826,3.233513770315,0.877434673773628,1
"Hymenobacter swuensis",0.0216761684668338,3.58671510261008,0.877513267256661,1
"Alloacidobacterium dinghuense",0.0592966484865772,3.57399130914587,0.877790656635748,1
"Streptomyces sp. HUAS CB01",0.051628217138508,3.6989641229523,0.877796755248464,1
"Legionella oakridgensis",0.113046666367645,5.34792471683347,0.87792630636422,1
"Pseudomonas sediminis",0.0169262828133217,4.80547473877392,0.877958115184002,1
"Leucobacter coleopterorum",0.21254114109239,5.43320218877995,0.878206545502504,1
"Duganella zoogloeoides",0.596425965489928,5.53246551378607,0.878318003164982,1
"Pluralibacter gergoviae",0.144462867808333,1.77828256254628,0.878400784041137,1
"Yimella sp. cx-51",-0.455860680148526,3.16861674806375,0.878461060783148,1
"Fluviibacter phosphoraccumulans",0.0342722254158616,3.61041829397463,0.878759109662982,1
"Micromonospora halotolerans",0.0579238317258253,3.69622667959896,0.878981372772867,1
"Actinoplanes friuliensis",-0.116583127682758,3.8046922247278,0.879016793151591,1
"Corynebacterium ureicelerivorans",-0.369116250725075,6.05327856692639,0.879259305385672,1
"Jahgtovirus intestinihominis",-0.567872623722579,7.1860774960036,0.879259950255105,1
"Chitinophaga sp. XS-30",0.0585105610536886,3.666247751641,0.879410410983317,1
"Gordonia alkanivorans",0.50372325425955,6.72773994575886,0.879479060628531,1
"Rhizobium daejeonense",0.310138630278325,4.6616623540287,0.879516066688393,1
"Serratia odorifera",-0.474337975632079,6.54788447272883,0.879552782034037,1
"Thermobifida fusca",0.355461617861962,4.57590376827461,0.879584456341435,1
"Halothiobacillus diazotrophicus",-0.400741334063552,6.61498185368574,0.879717645272965,1
"Actinomyces pacaensis",0.317664744966805,2.48474719304021,0.879737027053025,1
"Geobacter benzoatilyticus",0.00296070193745683,3.68089669089144,0.880012799380618,1
"Pelagovum pacificum",-0.0617939339653373,3.56744075221457,0.880110355635803,1
"Sulfuricystis thermophila",-0.0690518958376059,3.63412580941386,0.880309288941918,1
"Rubivirus ruteetense",0.259088317472603,2.25998549623789,0.880459997369912,1
"Thiospirochaeta perfilievii",-0.0409200476407563,5.25795688026902,0.880799932140169,1
"Erwinia amylovora",-0.166431408028942,5.21505767590079,0.880892438866204,1
"Actinocatenispora sera",0.150726063671526,4.21700523728917,0.880976422750952,1
"Methylosinus sp. C49",-0.288228922044901,4.37248056576559,0.880978813850058,1
"Capnocytophaga sputigena",0.183850875380888,5.61144143024992,0.881044998938045,1
"Thaumasiovibrio subtropicus",-0.455952143417199,6.53450971791412,0.881272615802523,1
"Eubacterium limosum",0.196650718121869,1.97317215138201,0.881350570008846,1
"Sinorhizobium sp. RAC02",-0.0978721747503655,3.52587280267714,0.881385107397535,1
"Pedobacter heparinus",-0.0839672694575023,5.1068650050424,0.881405996358416,1
"Desulforamulus ferrireducens",-0.221710101021724,2.09816677779757,0.881634676759731,1
"Mesorhizobium sp. NZP2298",-0.236592742299768,5.62550590325755,0.881644521403703,1
"Canhaevirus faecalis",0.55315293453261,6.48439106887185,0.881724923240006,1
"Neisseria lactamica",-0.540926722053942,7.13295359138074,0.881775959109959,1
"Roseiflexus sp. RS-1",-0.109742869390505,3.77279945049398,0.8818105789685,1
"Dehalobacterium formicoaceticum",0.0053604589866077,3.65389030403107,0.881877730211361,1
"Flavobacterium sp. TR2",-0.0588483975257815,4.85618633154414,0.881967975555953,1
"Sphingomonas sp. So64.6b",-0.139032376159404,5.45509099585093,0.882174425992942,1
"Parasphingorhabdus sp. SCSIO 66989",0.0959776756156178,5.42070798820397,0.882243901602265,1
"Agrobacterium fabrum",0.143679045693295,5.24666557710651,0.882375425758309,1
"Pseudomonas entomophila",-0.0336927305768518,3.65777940919333,0.882400151389161,1
"[Clostridium] innocuum",0.0496652732534159,1.41754741659877,0.88247956619346,1
"Magnetospira sp. QH-2",-0.187331591314757,3.64897225007229,0.882648864157086,1
"Jannaschia sp. W003",-0.0635602373574124,3.47125098780114,0.882711281167745,1
"Neisseria sp. Dent CA1/247",-0.259317841234097,5.82071049058187,0.882916492605729,1
"Paenibacillus ihbetae",8.79452777704125e-05,3.85126473944661,0.88291650470499,1
"Paenibacillus polymyxa",-0.484733860803707,5.19212731215568,0.882965154393567,1
"Tritonibacter mobilis",-0.103431770232761,3.66596998215144,0.883218122456043,1
"Paucibacter sp. KCTC 42545",-0.0382310625882117,3.52740977682827,0.883422170171852,1
"Leptogranulimonas caecicola",0.0371255285641836,1.41881187811338,0.883547010945634,1
"Martelella endophytica",-0.257548788966787,4.4548898122051,0.883664892711341,1
"Flavobacterium arcticum",0.0870890159007256,5.52559402412002,0.883744600723378,1
"Micromonospora endophytica",-0.0423032051999867,4.85639292681432,0.883863245433691,1
"Rhodococcus qingshengii",0.094040100656945,5.51542273731919,0.883905817678854,1
"Paenibacillus agaridevorans",0.0253133961020064,5.20573409827648,0.884014071807323,1
"Lacibacter sediminis",-0.773701890793087,6.82922939526754,0.884139575113496,1
"Acinetobacter pittii",-0.0529151479217984,5.26589617260469,0.884337733268153,1
"Mogibacterium neglectum",-0.123357894901041,3.83286434468471,0.884412352051708,1
"Pseudopedobacter saltans",-0.105853607940503,5.15189682496526,0.884690154203994,1
"Amycolatopsis sp. DSM 110486",0.30040763109682,4.6626249926183,0.884696750117709,1
"uncultured Lichenicoccus sp.",-0.464730297190753,5.49730346202611,0.885242326446669,1
"Aliarcobacter butzleri",0.0245333013016148,5.26242656416761,0.885268108083677,1
"Ketogulonicigenium robustum",0.0306285842747184,5.02840947988536,0.885356980078931,1
"Odoribacter splanchnicus",-0.199684391442367,2.04609818938254,0.885713728829255,1
"Brucella sp. NM4",-0.0272894571698089,3.53258876938638,0.885721560706357,1
"Brevibacterium aurantiacum",0.00932829570609108,4.87099773695004,0.885761231427169,1
"Vibrio porteresiae",0.190020294666446,5.7070912207128,0.885851348410502,1
"Plantactinospora sp. KBS50",0.0468581809183877,4.05864581781378,0.886134795917946,1
"Kingevirus communis",0.828698711940225,8.35851907363433,0.886253042783705,1
"Nordella sp. HKS 07",-0.110667191026596,3.87023525887774,0.886281200613253,1
"Streptomyces sp. NA07423",0.061011514472591,5.43083614814174,0.886505246940514,1
"Actinotignum schaalii",0.564140736731716,7.25636973576938,0.886740620836932,1
"Maribacter hydrothermalis",0.118611388646419,5.88637405097568,0.886760213247747,1
"Massilia sp. PAMC28688",-0.644327817203103,6.44941036138156,0.886858692135166,1
"Gordonia mangrovi",-0.213799277069969,6.1521530948781,0.886868017089931,1
"Mucilaginibacter ginsenosidivorans",0.157925249853737,4.42330392400214,0.887042890458804,1
"Sphingomonas sanxanigenens",-0.270296522935966,4.53395623678366,0.887102995900352,1
"Burkholderia multivorans",-0.0671684985703597,1.60874325680691,0.887245941493456,1
"Silvimonas soli",0.0113579716910911,3.72222674770262,0.887398590779514,1
"Paludibacterium sp. B53371",-0.0130888526103963,3.89584731026065,0.887487224278649,1
"Bdellovibrio bacteriovorus",-0.176489993626037,1.99801904020164,0.887770873550192,1
"Parabacteroides distasonis",-0.308016775484948,2.58718388366736,0.887824595823907,1
"Microbacterium oxydans",-0.55812299058251,5.96069322334872,0.887846168160571,1
"Brevibacillus agri",0.297130048151302,5.93138132673971,0.887910707501649,1
"Bacteroides ovatus",0.0731693240184297,1.58117479232925,0.887918275109002,1
"Schaalia odontolytica",-0.0428701280674945,1.48010997351817,0.888167765888933,1
"Tautonia plasticadhaerens",0.0688811324239485,4.1794991264824,0.88823117427256,1
"Rhizobium binae",-0.0382460317146862,5.48657157764096,0.888554732447142,1
"Microbacterium sp. ABRD28",-0.349753435531577,6.63546065079116,0.888805989988846,1
"Bradyrhizobium sp. 6(2017)",-0.373696566042442,5.23047915796342,0.888824819382853,1
"Comamonas thiooxydans",0.0510604197686148,4.19164314106386,0.888873909209332,1
"Parabacteroides johnsonii",0.420628920779531,3.19733745566196,0.888912944755219,1
"Arthrobacter crystallopoietes",-0.059900642413733,4.00676086734065,0.888999627271053,1
"Conexibacter sp. SYSU D00693",-0.131160801508375,4.09987742105745,0.889369474830788,1
"Candidatus Coxiella mudrowiae",0.0303066009808776,3.92934782429329,0.889439929073221,1
"Collinsella stercoris",-0.553576859544849,3.95507165694189,0.889687375742749,1
"Micrococcus porci",0.0397326535481926,5.55283822917374,0.889725372106708,1
"Winogradskyella sp. PG-2",-0.425632371457549,7.1247666989585,0.889905573149492,1
"Thiomicrorhabdus xiamenensis",-0.135060200512613,3.75291969513486,0.890000932364944,1
"Catenovulum sediminis",0.197274128366942,4.82932621633124,0.890017288195938,1
"Clostridium sp. JN-1",-0.0859957117934239,3.81208854383514,0.890042095961675,1
"Corynebacterium urealyticum",-0.0110476326106588,3.96702234905591,0.890153322868795,1
"Myroides odoratimimus",0.111564985083519,6.06458260685948,0.890234682193687,1
"Mycolicibacterium phlei",0.00165561250001836,1.48193773286842,0.890292512319405,1
"Treponema sp. OMZ 788",0.231692030155913,6.3261322534886,0.890396499331707,1
"Streptomyces fagopyri",-0.572677481751381,6.16713638366153,0.890457199194722,1
"Rhizobium leguminosarum",0.0109056407890056,1.40456451726289,0.890462668400339,1
"Coriobacterium glomerans",-0.25480491599929,2.44729325194561,0.890689710292078,1
"Acinetobacter calcoaceticus",-0.206075918006046,6.38502959984018,0.89095326742848,1
"Corynebacterium aurimucosum",0.411717896528339,6.32727676032907,0.891507604094202,1
"Selenomonas sp. oral taxon 920",-0.25406723603462,4.69074195081994,0.891533889895352,1
"Maridesulfovibrio hydrothermalis",-0.0116176073865095,4.42655951563047,0.891585082191115,1
"Turicibacter sp. H121",-0.0813990372099423,5.96291318563259,0.89177588761188,1
"Methanothrix harundinacea",-0.0449930093511056,3.81111244688804,0.89198134695121,1
"Sphingobacterium daejeonense",-0.178601655684499,4.48278882558841,0.892001805997663,1
"Comamonas sp. NLF-1-9",0.0104384669689859,5.75868368927961,0.8920199401416,1
"Azotobacter salinestris",-0.346447136513212,5.39336727584636,0.892039091992339,1
"Leptospira sp. severe_002",0.0348246550823122,6.08764344916283,0.892164750734983,1
"Desulfuromonas versatilis",0.161812092495675,2.03406144766269,0.892338952026033,1
"Butyricimonas faecalis",-0.081606511810135,1.68570491523013,0.892379721611259,1
"Pirellula staleyi",0.240643532866437,6.60132125879529,0.892921679511321,1
"Gemella haemolysans",0.294908736871509,4.76336393349578,0.893019169496165,1
"Aurodevirus hiberniae",0.949809244609331,8.14907704597747,0.893065603751688,1
"uncultured Brevundimonas sp.",-0.357232849342319,5.25317815619043,0.89343342356547,1
"Paenibacillus albicereus",-0.0149836447365815,1.55468791470987,0.893538844396346,1
"Mannheimia bovis",0.282132806393413,6.4340872089212,0.893588136844905,1
"Blautia producta",-0.161539964229756,2.05176418380303,0.893840663959205,1
